0.14089567029196298	6.657823766883267	-17.85	-178.78
0.05825335776981589	5.0570937148966015	-17.8	-178.77
0.21455184690009868	7.3557275965057825	-19.77	-178.15
0.18690526746674596	6.4259954476308705	-20.77	-178.61
0.07641021845087198	5.410585148298792	27.68	139.85
0.9518767954357736	8.096873043950504	-17.84	-178.48
0.11036697950165476	6.639648295524228	-7.35	122.5
0.41088665033093236	8.20229691831243	-19.68	-178.32
0.08244287916050001	5.65959027523958	-24.67	179.12
0.06820184098134942	5.11251911775114	-26.14	179.32
0.3758248602360827	7.486087338279999	30.02	138.79
0.1687437621207583	6.8928140066596155	18.67	145.35
0.32208040536153804	6.685023736809224	30.02	138.88
1.5633858401527208	9.043329346884445	42.77	131.02
0.6433208158263385	7.586413636470741	-27.89	-63.0
0.08929975933756773	5.913681689806788	-28.25	-63.07
0.08277398902168047	6.714812479717177	-21.61	-179.21
0.07332045646810212	5.656806304604001	-28.56	-63.08
0.18384874251280228	6.854512815594259	-23.78	179.92
0.4550951251877008	7.585437374984833	-17.65	-178.45
0.5768229718824678	8.194258467693082	-6.95	116.71
0.18110414032892413	7.28491596167331	-27.02	-63.21
0.7328487167825308	7.906173819617131	-20.74	-178.67
0.0877465514291017	6.940820995550091	6.83	123.48
0.057312748077142275	6.2358845229619515	6.54	123.59
0.8003913644114391	8.32103800728962	-8.08	-71.64
0.7760668347260002	8.130828197078374	-17.72	-178.36
0.3650885671535607	7.148325523744507	-26.85	-63.3
0.1539480723535887	6.323253590287584	-22.05	-179.34
0.047891729582791774	4.50191238927919	-21.05	-178.63
0.9602875104034684	9.15833466566884	-26.1	-63.47
0.3807521714279118	8.553057990785016	-19.8	-177.72
0.3186782160725622	6.971187956496463	-21.88	-179.27
0.15483227231878907	7.230715287030828	-17.68	-178.52
0.3330174343659393	7.3285317361879105	-21.11	-178.98
0.07300160429260645	5.951128037410661	-28.41	-63.04
