masterID,masterTime,mastermag,masterlat,masterlon,masterdep,egfID,egfTime,egfmag,M0,magdif,egflat,egflon,egfdep,rgp,rgp_M0r,rgp_fcegf,rgp_fcmaster,rgp_fc_std
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540.0,5167348,2015-12-06T17:09:29,5.6,1.72e+19,1.2000000000000002,-18.1602,-178.69400000000005,547.0,41,26.726727265500003,0.10772507760399999,0.0509729041658,0.022518727052599996
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540.0,2368935,2006-12-22T13:51:55,5.5,1.72e+19,1.2999999999999998,-17.656,-178.576,570.1,23,66.31420986239999,0.11838273275399999,0.0563622359355,0.0283494014785
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540.0,1327033,2002-06-16T06:55:13,5.9,1.72e+19,0.8999999999999995,-17.866,-178.696,569.0,52,13.8325718609,0.869549024533,0.602510381447,0.021389799109400004
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540.0,1150182,2000-08-27T04:22:20,5.5,1.72e+19,1.2999999999999998,-17.517,-179.06400000000005,548.9,8,65.6394105252,0.144477947199,0.08432951663339999,0.0197017253866
10958985,2018-10-13T11:10:22,6.7,52.8549,153.2429,461.0,3318208,2011-07-18T18:15:25,5.5,1.35e+19,1.2000000000000002,52.801,152.944,494.0,118,39.118621293400004,0.182752841948,0.114397311741,0.0133541139362
10958985,2018-10-13T11:10:22,6.7,52.8549,153.2429,461.0,975946,2001-02-07T15:16:15,5.7,1.35e+19,1.0,52.75100000000001,153.84799999999996,426.6,29,90.8243552056,0.268845597825,0.10339949917999999,0.006984130108
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,10974966,2018-11-27T02:45:32,5.7,1.27e+19,1.0,-17.8924,-178.571,574.21,61,14.290279283,0.140050291234,0.10097252686699999,0.0285095391848
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,10941184,2018-08-28T13:09:11,5.7,1.27e+19,1.0,-18.0299,-177.9387,600.62,144,10.7810994284,0.29820667297200004,0.19257217851,0.015576869709299999
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,10767119,2018-05-01T19:47:53,5.9,1.27e+19,0.7999999999999998,-18.0199,-177.9375,585.0,152,15.9630222627,0.179013742343,0.11707887215700001,0.0191838388629
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,10724451,2018-04-05T09:07:59,5.8,1.27e+19,0.9000000000000004,-18.2946,-177.9138,511.0,116,16.4921239193,0.238419274656,0.142258825059,0.013218434854800001
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,10641454,2018-02-09T11:43:56,6.0,1.27e+19,0.7000000000000002,-17.8709,-178.6605,556.91,302,10.3128248719,0.170464481385,0.117046630499,0.025334772077599998
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,10452819,2017-11-07T09:01:39,5.7,1.27e+19,1.0,-17.6808,-178.5471,548.0,133,10.4288071317,0.243601493128,0.14270737818,0.012763464351899999
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,10003813,2017-02-24T23:46:45,5.9,1.27e+19,0.7999999999999998,-17.9547,-178.4384,581.62,211,4.759383222209999,0.543656710531,0.30462371876600003,0.0166070200205
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,5167348,2015-12-06T17:09:29,5.6,1.27e+19,1.1000000000000003,-18.1602,-178.69400000000005,547.0,39,17.3510789401,0.28715736059999997,0.135014551634,0.00797484452584
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,5152978,2015-07-17T18:49:53,5.8,1.27e+19,0.9000000000000004,-18.1214,-178.1887,536.1,177,5.7771180714999995,0.17414281860199998,0.109222686362,0.0172174039831
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,5109197,2015-04-02T04:10:10,5.9,1.27e+19,0.7999999999999998,-17.8607,-178.5831,560.0,233,4.55035160307,0.274214430754,0.163092935595,0.012658666330899999
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,5075423,2015-03-17T20:16:18,5.5,1.27e+19,1.2000000000000002,-17.8236,-178.5653,555.93,30,12.246050672400001,0.18623046033500001,0.11785090235,0.0146492899294
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,8741773,2012-06-21T22:34:37,5.5,1.27e+19,1.2000000000000002,-17.963,-178.18599999999995,542.8,19,34.509504970100004,0.335042080005,0.184613413776,0.0135567615065
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,3334228,2012-02-10T01:47:33,5.9,1.27e+19,0.7999999999999998,-17.968,-178.549,582.3,130,7.881548370519999,0.5175353485849999,0.20062826588,0.00449433614652
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,3282428,2011-04-05T04:10:07,5.8,1.27e+19,0.9000000000000004,-17.662,-178.595,552.4,41,23.2981101186,0.12192677955999999,0.080643930462,0.0147279788782
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,2865073,2009-01-27T06:29:12,5.9,1.27e+19,0.7999999999999998,-17.837,-178.67700000000005,601.0,50,14.5969280702,0.09054112497710001,0.0598516098539,0.0192700134591
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,2865034,2009-01-26T11:54:40,5.8,1.27e+19,0.9000000000000004,-17.796,-178.59099999999995,579.5,60,16.252300712,0.14235397099400002,0.0844657126368,0.0242299428652
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,2862473,2008-12-17T10:55:59,5.8,1.27e+19,0.9000000000000004,-17.744,-178.37099999999995,530.3,57,27.3731870127,0.342557631505,0.17180482420899998,0.00672202016425
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,2476415,2007-03-23T22:30:54,5.8,1.27e+19,0.9000000000000004,-18.858,-178.37099999999995,613.1,42,26.7398142354,0.414544490759,0.175131443997,0.00470769615332
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,2368935,2006-12-22T13:51:55,5.5,1.27e+19,1.2000000000000002,-17.656,-178.576,570.1,23,54.286251065500004,0.205726562428,0.08612066323669999,0.011538918519700002
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,2321782,2006-12-10T00:43:03,5.5,1.27e+19,1.2000000000000002,-18.742,-178.014,572.5,22,12.879565357,0.311687379632,0.15574346907199998,0.0128900842203
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,2372840,2006-07-23T20:50:52,5.8,1.27e+19,0.9000000000000004,-17.93,-178.608,587.0,78,14.256458924,0.34941659193,0.19941569288,0.0113251233934
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,2188298,2006-03-02T15:24:57,5.5,1.27e+19,1.2000000000000002,-18.018,-178.408,612.0,7,22.732786404200002,0.14194261338,0.09292838112539999,0.023635510809999996
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,1880712,2004-12-19T20:13:35,5.8,1.27e+19,0.9000000000000004,-18.105,-178.85299999999995,563.8,16,48.122809349499995,0.288962096732,0.151533437512,0.00933627998104
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,1828292,2004-06-13T19:28:11,5.7,1.27e+19,1.0,-17.891,-178.57,580.1,59,22.489686954699998,0.238993687716,0.13565348876299999,0.00921535623017
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,1660728,2003-10-15T02:19:41,6.0,1.27e+19,0.7000000000000002,-17.822,-178.704,582.6,62,15.4169734782,0.305706165836,0.155758125879,0.007446416859310001
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,1648780,2003-10-11T19:46:06,5.7,1.27e+19,1.0,-17.9,-178.57,597.4,8,13.33745704,0.598487786977,0.425872666149,0.029609287860900002
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,1547900,2003-05-19T10:43:21,6.0,1.27e+19,0.7000000000000002,-18.044,-178.67,563.8,53,19.9754327006,0.150807389417,0.0891017882405,0.0109285779158
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,1401732,2002-12-03T20:13:54,5.6,1.27e+19,1.1000000000000003,-17.817999999999994,-178.817,568.4,5,51.0955077573,0.194514636232,0.118820033659,0.013527210851499999
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,1410908,2002-07-28T19:01:19,5.5,1.27e+19,1.2000000000000002,-17.933,-178.342,580.2,8,121.69356414299999,0.24443027604400003,0.12348223224600001,0.0109883608687
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,1327033,2002-06-16T06:55:13,5.9,1.27e+19,0.7999999999999998,-17.866,-178.696,569.0,51,30.745035574699997,0.5996868091550001,0.22930697177499998,0.00886463717083
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,1296178,2002-05-04T07:00:48,5.8,1.27e+19,0.9000000000000004,-17.898,-178.737,559.9,32,21.0234820016,0.10994688169900001,0.0730933989933,0.011623283314
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550.0,872126,2000-04-01T12:13:23,5.7,1.27e+19,1.0,-17.756,-178.75400000000005,555.8,15,39.2193413236,0.161670869582,0.10161131627999999,0.0166071484421
10944928,2018-09-06T15:49:14,7.9,-18.4743,179.3502,670.81,10972756,2018-11-18T20:25:45,6.8,8.52e+20,1.1000000000000003,-17.8735,-178.9273,540.0,429,31.672768766799997,0.163597303359,0.0958956428483,0.0159125032802
10944928,2018-09-06T15:49:14,7.9,-18.4743,179.3502,670.81,10950337,2018-09-21T03:40:40,5.9,8.52e+20,2.0,-17.9071,-179.9776,652.35,149,282.416760755,0.11533795690899999,0.0637558375121,0.0196731650128
10944928,2018-09-06T15:49:14,7.9,-18.4743,179.3502,670.81,10941184,2018-08-28T13:09:11,5.7,8.52e+20,2.2,-18.0299,-177.9387,600.62,121,467.24307270099996,0.10308217297,0.05299094087669999,0.0264115560599
10944928,2018-09-06T15:49:14,7.9,-18.4743,179.3502,670.81,10394345,2017-08-19T02:00:52,6.4,8.52e+20,1.5,-17.9609,-178.8406,544.0,380,83.2917012575,0.11507237968499999,0.0667984386821,0.011824404964299998
10944928,2018-09-06T15:49:14,7.9,-18.4743,179.3502,670.81,4725571,2014-07-21T14:54:41,6.9,8.52e+20,1.0,-19.8015,-178.4001,615.42,256,20.3331331868,0.0893741777584,0.0652075010448,0.025760836678
10944928,2018-09-06T15:49:14,7.9,-18.4743,179.3502,670.81,8741773,2012-06-21T22:34:37,5.5,8.52e+20,2.4000000000000004,-17.963,-178.18599999999995,542.8,18,365.795104883,0.10449462398,0.0698183183207,0.0238371321202
10944928,2018-09-06T15:49:14,7.9,-18.4743,179.3502,670.81,2878496,2010-08-16T19:35:48,6.2,8.52e+20,1.7000000000000002,-20.799,-178.826,603.2,93,150.407038247,0.0904800027553,0.05438069641340001,0.032649041427500004
10944928,2018-09-06T15:49:14,7.9,-18.4743,179.3502,670.81,2840820,2009-11-09T10:44:54,7.3,8.52e+20,0.6000000000000005,-17.239,178.331,595.0,203,15.2731706874,0.254988997226,0.178292635728,0.014161176200999999
10944928,2018-09-06T15:49:14,7.9,-18.4743,179.3502,670.81,2276285,2006-02-24T14:15:45,6.1,8.52e+20,1.8000000000000007,-17.995,-179.59,622.4,103,286.29725573900004,0.120607438754,0.060319751004,0.0115573192947
10944928,2018-09-06T15:49:14,7.9,-18.4743,179.3502,670.81,1404671,2002-10-04T19:05:49,6.3,8.52e+20,1.6000000000000003,-20.991,-179.016,621.1,56,140.577654253,0.09624929025139999,0.0536235281745,0.0273796434259
10944928,2018-09-06T15:49:14,7.9,-18.4743,179.3502,670.81,1410908,2002-07-28T19:01:19,5.5,8.52e+20,2.4000000000000004,-17.933,-178.342,580.2,7,1040.43524506,0.08595170364129999,0.052121091668999996,0.0405491210075
10944928,2018-09-06T15:49:14,7.9,-18.4743,179.3502,670.81,1327033,2002-06-16T06:55:13,5.9,8.52e+20,2.0,-17.866,-178.696,569.0,51,391.30403339699996,0.122146047026,0.0616408093008,0.0171595135705
10944928,2018-09-06T15:49:14,7.9,-18.4743,179.3502,670.81,1240451,2002-01-02T14:50:32,6.2,8.52e+20,1.7000000000000002,-17.963,178.74400000000003,665.8,20,338.255764066,0.114456473012,0.051278472309800004,0.0136388722945
10944928,2018-09-06T15:49:14,7.9,-18.4743,179.3502,670.81,1150182,2000-08-27T04:22:20,5.5,8.52e+20,2.4000000000000004,-17.517,-179.06400000000005,548.9,8,1171.31663314,0.15214862692,0.0657121979131,0.015079880494899998
10944928,2018-09-06T15:49:14,7.9,-18.4743,179.3502,670.81,883990,2000-05-04T20:36:29,6.5,8.52e+20,1.4000000000000004,-17.914,-178.52200000000005,515.8,36,235.44880843099997,0.213994508934,0.11576793524000001,0.00999758190482
10939656,2018-08-24T09:04:06,7.1,-11.0355,-70.8284,630.0,2609353,2007-07-21T13:27:03,6.1,5.43e+19,1.0,-8.133,-71.27199999999998,644.9,56,38.9314728176,0.7611200061210001,0.44039260498099997,0.0105117882835
