1460736,2002-11-29T06:18:10,-28.8286,-63.0302,602.2,5.4
1485333,2003-02-13T15:38:51,-22.2888,-179.6293,596.2,5.5
1489985,2003-01-17T23:46:08,1.9314,122.6731,481.8,5.8
1494457,2003-01-20T18:43:49,-20.5057,-178.243,557.3,5.5
1494933,2003-05-01T04:02:05,-7.2474,122.679,577.8,5.6
1500965,2003-04-02T21:31:37,-25.2119,179.9183,498.2,5.7
1542753,2003-07-01T05:52:24,4.5867,122.6442,617.1,6.0
1547900,2003-05-19T10:43:21,-18.1179,-178.6388,548.3,5.9
1560547,2003-08-05T04:45:38,-21.0944,-178.844,614.5,5.4
1573338,2003-04-27T22:57:44,-8.168,-71.5775,554.3,5.9
1576919,2003-06-20T06:19:40,-7.6253,-71.7128,572.0,7.0
1584889,2003-05-26T23:13:31,6.7707,123.8067,586.9,6.8
1593746,2003-08-14T18:23:06,-19.9299,-177.9453,568.0,5.9
1604731,2003-12-03T07:33:56,-20.8047,-178.7026,599.8,5.4
1616727,2003-10-04T14:49:03,-7.046,125.4509,547.9,5.8
1648780,2003-10-11T19:46:06,-18.0483,-178.502,584.4,5.7
1652283,2003-07-27T06:25:31,47.1047,139.2147,467.5,6.7
1660428,2003-08-28T20:39:45,-22.0442,-179.5069,580.5,5.5
1660728,2003-10-15T02:19:41,-17.8391,-178.6937,552.3,5.9
1670626,2003-08-31T23:07:59,43.3971,132.316,467.3,6.1
1673950,2003-11-20T02:01:25,-24.3943,-179.7385,485.2,5.6
1681115,2003-10-23T07:58:28,-23.8916,179.853,543.4,5.7
1688838,2003-11-28T19:00:05,-19.8633,-178.2196,595.0,5.4
1691670,2003-12-26T08:18:32,-17.5019,-178.8233,548.5,5.5
1703200,2004-02-04T05:18:43,-26.1088,-63.4234,551.9,5.7
1705277,2004-03-05T06:00:20,-20.7437,-178.7724,615.1,5.5
1711457,2004-03-08T22:49:30,-20.8972,-178.952,586.6,5.5
1719192,2004-01-11T09:29:07,-20.2042,-179.1342,661.8,6.0
1764785,2004-06-02T17:05:07,-23.7988,179.2392,536.8,5.5
1783233,2004-05-06T12:01:38,-4.5882,149.4339,571.0,5.5
1788937,2004-11-07T02:02:24,47.9611,144.4788,465.4,6.1
1794941,2004-12-06T16:26:28,-18.5203,-178.0798,439.7,6.1
1818917,2004-12-11T01:55:48,-4.6159,149.7571,531.9,5.5
1822889,2004-10-13T20:30:01,-17.6737,-178.7993,522.1,5.4
1825064,2004-11-12T06:36:15,-26.6664,-63.3346,561.1,6.0
1828292,2004-06-13T19:28:11,-17.9942,-178.5351,567.0,5.7
1831773,2004-11-13T07:33:16,-26.7133,-63.3086,567.5,5.8
1833055,2004-07-15T04:27:13,-17.7045,-178.7667,560.0,7.1
1846186,2004-04-17T12:40:15,-23.7214,179.9563,544.2,5.6
1857221,2004-11-17T21:09:09,-20.0526,-178.7163,592.2,6.5
1860822,2004-11-18T12:27:06,-21.0903,-179.0647,621.3,5.7
1864207,2004-12-17T07:13:09,-21.9508,-179.3575,592.2,5.8
1879244,2004-12-19T15:14:51,7.3606,123.8458,595.8,5.7
1880712,2004-12-19T20:13:35,-18.1388,-178.8991,564.1,5.8
1894928,2004-11-23T21:04:56,-24.3776,179.0198,549.9,5.8
1907367,2004-12-24T13:39:42,-20.4487,-178.6715,614.2,5.7
1952015,2005-02-05T12:23:18,5.2896,123.4363,540.4,7.1
1996223,2005-03-16T03:41:22,-24.3369,179.8947,491.3,5.5
2003855,2005-01-18T21:20:30,-23.0111,179.0232,577.6,5.8
2009482,2005-03-19T17:34:45,-21.9283,-179.5441,596.1,6.3
2019856,2005-12-01T03:08:39,-21.0586,-179.1217,643.7,5.5
2022528,2005-09-01T11:22:10,-24.4604,179.9224,519.4,5.6
2025270,2005-03-21T12:23:53,-24.9411,-63.4567,576.6,6.8
2025555,2005-03-21T12:43:11,-24.6809,-63.5083,567.1,6.4
2031557,2005-04-19T01:46:56,29.6403,139.0243,427.1,5.9
2035908,2005-05-20T12:40:41,-24.4647,178.8084,559.7,5.9
2043373,2005-02-27T04:54:49,-17.8069,-178.5689,555.1,5.7
2048881,2005-09-04T23:58:32,2.9386,123.1755,435.6,6.0
2083727,2005-12-10T08:24:12,-24.6007,179.9289,507.4,5.6
2115376,2005-03-30T17:41:55,-22.4311,-179.7872,586.1,6.1
2133175,2005-12-20T18:34:35,-25.4317,179.4629,517.4,5.5
2150011,2005-11-23T19:33:43,50.0656,147.7121,629.2,5.5
2166585,2005-08-25T23:09:17,-23.6453,179.9672,531.3,5.7
2186449,2006-06-02T07:31:36,-20.945,-178.6247,592.0,6.0
2186707,2006-02-02T12:48:43,-17.8306,-178.2842,599.6,6.7
2188298,2006-03-02T15:24:57,-18.0599,-178.3793,612.9,5.5
2188466,2006-01-02T22:13:40,-19.9742,-178.1096,584.1,7.2
2202130,2006-05-06T02:29:31,-25.1388,179.7488,521.9,5.6
2210432,2006-06-09T05:58:28,-17.5942,-178.7259,565.7,6.1
2211042,2006-06-09T10:40:41,-17.9811,-178.5038,572.4,5.5
2216989,2006-06-11T05:46:01,-20.7525,-179.2498,666.5,5.9
2237209,2006-04-16T11:48:57,30.3195,138.6014,435.6,5.7
2256264,2006-01-23T13:16:35,-25.3923,178.327,599.1,5.6
2257090,2006-03-20T17:38:07,-23.8761,179.8963,530.2,5.8
2267303,2006-08-02T00:47:03,-31.6192,179.5252,446.0,5.7
2276285,2006-02-24T14:15:45,-18.0392,-179.5267,622.9,6.1
2282092,2006-09-03T22:57:30,-24.1471,178.8667,566.9,5.9
2287137,2006-02-26T03:08:28,-23.6678,-179.9491,534.3,6.4
2292909,2006-06-27T02:59:16,-19.9576,-178.23,574.9,6.3
2308234,2006-03-27T20:08:27,-17.7727,-178.8599,538.5,5.6
2313099,2006-09-09T04:13:12,-7.2509,120.1277,579.1,6.3
2321782,2006-12-10T00:43:03,-18.8051,-177.9866,566.8,5.5
2334570,2006-11-13T01:26:36,-26.1608,-63.2916,581.9,6.8
2336312,2006-11-13T11:56:39,-17.8631,-178.4343,591.0,5.5
2346469,2006-07-16T14:24:01,-19.984,-178.3365,604.5,5.7
2355119,2006-07-18T16:02:15,-20.1139,-178.3777,565.4,5.8
2360131,2006-09-22T02:32:24,-26.8454,-63.1147,583.0,6.0
2368935,2006-12-22T13:51:55,-17.6931,-178.5876,569.2,5.5
2372840,2006-07-23T20:50:52,-17.9133,-178.5984,587.5,5.8
2374242,2006-12-24T08:01:05,-6.8458,116.531,520.2,5.6
2389963,2006-07-29T02:03:32,-22.256,-179.5635,600.0,5.5
2400083,2006-11-29T23:08:15,-25.3729,179.6845,493.4,5.5
2425674,2007-05-06T21:11:53,-19.4681,-179.3288,678.6,6.5
2425804,2007-05-06T22:01:09,-19.4789,-179.3014,692.1,6.0
2426242,2007-05-07T00:24:46,-19.2276,-179.3602,651.6,5.6
2427823,2007-03-09T03:22:42,43.2267,133.5104,441.4,6.0
2429309,2007-01-08T20:52:21,-18.6573,-177.7743,410.5,6.3
2429456,2007-05-07T20:32:32,-21.275,-178.6353,550.1,5.7
2435670,2007-05-09T09:01:47,6.5986,123.9728,579.1,5.6
2450667,2007-05-13T03:36:15,-21.7668,-179.2121,606.2,5.5
2451103,2007-04-09T02:24:30,-20.2021,-178.0839,607.7,6.0
2452006,2007-05-13T11:26:43,-19.5716,-179.3121,672.2,5.8
2476415,2007-03-23T22:30:54,-18.9532,-178.4036,606.6,5.8
2480294,2007-07-01T10:21:59,-22.3143,-179.5583,610.1,5.6
2491944,2007-08-02T15:11:43,-21.5774,-179.3861,617.4,5.6
2503701,2007-04-17T03:16:05,-31.8565,179.6893,413.9,5.6
2512111,2007-10-05T07:17:54,-25.1987,179.4462,521.3,6.5
2534944,2007-01-28T08:12:32,-17.8086,179.8723,576.9,5.6
2561144,2007-08-11T18:04:53,-22.2448,-179.5024,607.5,5.7
2573792,2007-09-14T11:51:30,-23.6272,179.6386,546.3,5.9
2579960,2007-10-16T21:05:43,-25.7449,179.5019,501.2,6.6
2589246,2007-11-19T00:52:12,-21.2118,-178.6727,558.9,6.3
2609353,2007-07-21T13:27:03,-8.0859,-71.2071,633.7,6.0
2619435,2007-09-25T05:16:01,-31.0103,-179.9741,417.5,6.2
2619813,2007-08-23T11:34:25,-19.9628,-177.768,556.1,5.7
2632619,2007-07-26T13:52:31,-20.6032,-178.5122,568.1,5.7
2647592,2008-02-01T12:10:08,-21.5888,-179.3783,626.1,6.0
2670642,2008-02-07T09:25:32,-22.6054,-179.2316,485.2,5.6
2687408,2008-04-10T13:07:22,-26.2456,178.2696,619.6,5.5
2704829,2008-01-15T17:52:16,-21.9873,-179.5799,597.0,6.5
2717220,2008-01-18T19:31:13,-20.9809,-179.1907,641.5,5.5
2724685,2008-07-03T03:02:35,-23.5142,-179.7433,562.3,6.2
2725850,2008-06-15T01:13:10,-17.7364,-179.7135,588.6,5.9
