masterID,masterTime,mastermag,masterlat,masterlon,masterdep,egfID,egfTime,egfmag,M0,magdif,egflat,egflon,egfdep,rgp,rgp_M0r,rgp_fcegf,rgp_fcmaster,rgp_fc_std
5007016,2015-02-27T13:45:05,7.0,-7.2968,122.5348,552.06,2313099,2006-09-09T04:13:12,6.3,3.6e+19,0.7000000000000002,-7.2189999999999985,120.106,572.0,68,12.006872421288767,0.6605301853403871,0.272096908602602,0.008958882637647055
5007016,2015-02-27T13:45:05,7.0,-7.2968,122.5348,552.06,984711,2000-08-07T14:33:56,6.5,3.6e+19,0.5,-7.018,123.357,648.5,38,15.829410322143335,0.7868271432011957,0.4129830199526561,0.01743690182706998
4813335,2014-11-01T18:57:22,7.1,-19.6903,-177.7587,434.0,10394345,2017-08-19T02:00:52,6.4,5.74e+19,0.6999999999999993,-17.9609,-178.8406,544.0,49,5.351713575522608,0.6310428559133436,0.3185219054248162,0.019009148754295883
4813335,2014-11-01T18:57:22,7.1,-19.6903,-177.7587,434.0,2841270,2009-11-22T07:48:21,6.4,5.74e+19,0.6999999999999993,-17.794,-178.425,522.6,64,2.2148421598766386,0.9530907600561688,0.6515026273395229,0.015239293066079415
4813335,2014-11-01T18:57:22,7.1,-19.6903,-177.7587,434.0,2425674,2007-05-06T21:11:53,6.5,5.74e+19,0.5999999999999996,-19.401,-179.354,676.4,83,5.735509571510414,0.7664042188714778,0.5185026426949924,0.021900953333869832
4813335,2014-11-01T18:57:22,7.1,-19.6903,-177.7587,434.0,1660728,2003-10-15T02:19:41,6.0,5.74e+19,1.0999999999999996,-17.822,-178.704,582.6,4,54.959140598305204,0.7820463877495176,0.345690480293984,0.022561763075166986
4813335,2014-11-01T18:57:22,7.1,-19.6903,-177.7587,434.0,1449061,2002-10-22T11:39:04,6.2,5.74e+19,0.8999999999999995,-20.633000000000006,-178.391,549.0,6,12.307767440940314,0.7910684969940621,0.4787392902270463,0.03420267119917197
4813335,2014-11-01T18:57:22,7.1,-19.6903,-177.7587,434.0,1404671,2002-10-04T19:05:49,6.3,5.74e+19,0.7999999999999998,-20.991,-179.016,621.1,38,7.980710960035918,0.4672220839005634,0.3188303510055138,0.029085383116557145
4725571,2014-07-21T14:54:41,6.9,-19.8015,-178.4001,615.42,5149577,2015-06-16T06:17:00,5.9,2.95e+19,1.0,-20.3944,-179.0024,656.0,19,7.487417675421412,1.2288075521950157,0.37110210706709695,0.012367121345136154
4600908,2014-05-04T09:15:52,6.6,-24.6108,179.0856,527.0,10600157,2018-01-02T14:57:19,5.9,9.02e+18,0.6999999999999993,-24.8235,178.45,579.49,11,7.379482531967329,0.9491824749623498,0.5837837412122492,0.02366576042799251
