masterID,masterTime,mastermag,masterlat,masterlon,masterdep,egfID,egfTime,egfmag,M0,magdif,egflat,egflon,egfdep,rs,rs_M0r,rs_fcegf,rs_fcmaster,rs_fc_std
3322252,2011-09-15T19:31:03,7.3,-21.611,-179.528,644.8,2009482,2005-03-19T17:34:45,6.3,1.19E+020,1,-21.893,-179.547,598.7,3,6.77216498426036,1.46212063331352,2.53152070071613,1.89906687949165
3322252,2011-09-15T19:31:03,7.3,-21.611,-179.528,644.8,1864207,2004-12-17T07:13:09,5.8,1.19E+020,1.5,-21.901,-179.301,593.3,2,172.932964121717,0.153136858720669,0.082814917505111,0.014483296864331
3322252,2011-09-15T19:31:03,7.3,-21.611,-179.528,644.8,1660428,2003-08-28T20:39:45,5.5,1.19E+020,1.8,-21.983,-179.584,602,1,8.44351858778852,0.300323121697069,0.205675297904091,0.013615062697356
3322252,2011-09-15T19:31:03,7.3,-21.611,-179.528,644.8,1125195,2001-06-14T12:27:03,5.7,1.19E+020,1.6,-22.053,-179.461,604,1,10.4497544998663,0.202845136297363,0.146817617497305,0.013938372286282
3322252,2011-09-15T19:31:03,7.3,-21.611,-179.528,644.8,1093324,2000-12-25T05:11:55,5.7,1.19E+020,1.6,-21.264,-179.124,644.8,1,12.9859456593261,0.131473884264588,0.099558708166945,0.123860709606412
3322252,2011-09-15T19:31:03,7.3,-21.611,-179.528,644.8,1014940,2000-11-13T23:17:26,5.6,1.19E+020,1.7,-21.263,-179.234,628.2,1,7.65689915928811,0.379254237775576,0.275846547445743,0.083094008051923
3322252,2011-09-15T19:31:03,7.3,-21.611,-179.528,644.8,911902,2000-01-15T12:49:43,6,1.19E+020,1.3,-21.216,-179.255,632.6,1,24.631839488554,0.164004060331284,0.070806079991454,0.005264791476223
3321489,2011-09-02T13:47:10,6.7,-28.398,-63.029,578.9,10915622,2018-07-20T10:24:57,5.6,1.37E+019,1.1,-28.027,-63.2284,579,2,19.5923719640818,0.148427550633282,0.039557886447178,0.002790935624271
3321489,2011-09-02T13:47:10,6.7,-28.398,-63.029,578.9,4212015,2013-02-22T12:01:58,6.1,1.37E+019,0.600000000000001,-27.932,-63.097,575.2,31,11.2179848361235,0.242886715458452,0.08158860164573,0.002079695040884
3321489,2011-09-02T13:47:10,6.7,-28.398,-63.029,578.9,3335575,2012-03-05T07:46:09,6.1,1.37E+019,0.600000000000001,-28.246,-63.294,553.9,63,32.1992014643678,0.520582557151207,0.151807219901218,0.005013553735174
3321489,2011-09-02T13:47:10,6.7,-28.398,-63.029,578.9,1460736,2002-11-29T06:18:10,5.5,1.37E+019,1.2,-28.879,-63.069,601.2,1,12.7080122421742,0.324439303034039,0.10040237734904,0.004381135995989
3321489,2011-09-02T13:47:10,6.7,-28.398,-63.029,578.9,946834,2000-04-23T17:01:17,6.1,1.37E+019,0.600000000000001,-28.384,-62.943,609.8,0,0,0,0,0
3318957,2011-07-29T07:42:22,6.7,-23.801,179.751,532,10764702,2018-04-24T21:57:00,5.5,1.54E+019,1.2,-23.9432,179.8003,531.08,1,1.44284941960822,1.1951295610545,3.00573483884266,1.64415443288928
3318957,2011-07-29T07:42:22,6.7,-23.801,179.751,532,10603718,2018-01-11T17:53:34,5.5,1.54E+019,1.2,-23.9514,179.9604,519.64,1,1.68262120771706,1.22385007460089,3.13996004335698,1.62021977710018
3318957,2011-07-29T07:42:22,6.7,-23.801,179.751,532,10227651,2017-06-17T22:26:01,6.1,1.54E+019,0.600000000000001,-24.0927,179.6041,511,3,1.06540196622549,0.294950042665462,0.681515266950794,1.33411590312725
3318957,2011-07-29T07:42:22,6.7,-23.801,179.751,532,9093758,2013-06-07T12:54:10,5.9,1.54E+019,0.8,-23.888,179.085,546,2,1.23490210301324,1.19788123446194,3.57163176043421,1.17543176226464
3318957,2011-07-29T07:42:22,6.7,-23.801,179.751,532,2879536,2010-09-05T23:48:26,5.6,1.54E+019,1.1,-23.825,179.975,534.5,2,1.02086317791723,0.614634940272381,1.68424341771127,1.79806349426181
3318957,2011-07-29T07:42:22,6.7,-23.801,179.751,532,2875009,2010-07-08T12:48:21,5.8,1.54E+019,0.9,-24.007,-179.788,510.7,3,1.32394974869511,0.926071084651595,2.34422178818838,1.82383254020091
3318957,2011-07-29T07:42:22,6.7,-23.801,179.751,532,2862575,2008-12-18T20:57:39,5.6,1.54E+019,1.1,-23.495,-179.996,542.6,2,1.02028544333041,0.192130533783357,0.412027674489828,0.331790810677623
3318957,2011-07-29T07:42:22,6.7,-23.801,179.751,532,2573792,2007-09-14T11:51:30,5.9,1.54E+019,0.8,-23.645,179.68,552.4,3,1.56495920259715,1.3058391774058,3.95548260497151,0.404158069520526
3318957,2011-07-29T07:42:22,6.7,-23.801,179.751,532,2257090,2006-03-20T17:38:07,5.8,1.54E+019,0.9,-23.797,179.893,521.6,2,1.29279942299349,0.756699989098977,2.73672201123929,0.631118699655597
3318957,2011-07-29T07:42:22,6.7,-23.801,179.751,532,2166585,2005-08-25T23:09:17,5.7,1.54E+019,1,-23.66,-179.977,530.7,1,1,1.08810900559453,2.25488162290116,0.471656054300404
3318957,2011-07-29T07:42:22,6.7,-23.801,179.751,532,1764785,2004-06-02T17:05:07,5.6,1.54E+019,1.1,-23.766,179.256,537,1,4.29823599848437,1.47306270859108,3.91129273318874,0.557929443503081
3318957,2011-07-29T07:42:22,6.7,-23.801,179.751,532,1846186,2004-04-17T12:40:15,5.6,1.54E+019,1.1,-23.682,-179.983,542.9,2,2.42347443836983,1.36670317190836,3.88411759233178,0.418660534967005
3318957,2011-07-29T07:42:22,6.7,-23.801,179.751,532,1681115,2003-10-23T07:58:28,5.8,1.54E+019,0.9,-23.704,179.802,503.8,2,3.04541513024443,0.139432546408855,0.262326370168317,0.119147507246711
3318957,2011-07-29T07:42:22,6.7,-23.801,179.751,532,1422670,2002-12-10T04:27:54,6.1,1.54E+019,0.600000000000001,-24.139,179.24,530.6,1,3.26745323621732,0.132030915532469,0.224953356007005,0.014377943384921
3318957,2011-07-29T07:42:22,6.7,-23.801,179.751,532,1185006,2001-10-10T16:18:49,5.5,1.54E+019,1.2,-23.846,-179.892,520.8,0,0,0,0,0
3318957,2011-07-29T07:42:22,6.7,-23.801,179.751,532,947908,2000-05-20T09:59:35,5.6,1.54E+019,1.1,-23.775,179.956,547.6,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,10974984,2018-11-27T03:13:56,5.7,4.94E+018,0.7,-17.8924,-178.571,574.21,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,10974966,2018-11-27T02:45:32,5.7,4.94E+018,0.7,-17.8924,-178.571,574.21,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,10955349,2018-10-04T04:16:21,5.5,4.94E+018,0.9,-17.8372,-178.5215,590.03,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,10944714,2018-09-06T05:13:38,5.5,4.94E+018,0.9,-17.9849,-178.5242,528.03,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,10452819,2017-11-07T09:01:39,5.7,4.94E+018,0.7,-17.6808,-178.5471,548,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,10003813,2017-02-24T23:46:45,5.9,4.94E+018,0.5,-17.9547,-178.4384,581.62,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,5109197,2015-04-02T04:10:10,5.9,4.94E+018,0.5,-17.8607,-178.5831,560,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,5075423,2015-03-17T20:16:18,5.5,4.94E+018,0.9,-17.8236,-178.5653,555.93,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,4810015,2014-09-30T22:34:28,5.5,4.94E+018,0.9,-17.8303,-178.5952,572.19,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,8741773,2012-06-21T22:34:37,5.5,4.94E+018,0.9,-17.963,-178.186,542.8,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,3334228,2012-02-10T01:47:33,5.9,4.94E+018,0.5,-17.968,-178.549,582.3,1,1.26066275934885,0.081504600059074,0.065600217036118,0.006192311838157
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,3282428,2011-04-05T04:10:07,5.8,4.94E+018,0.600000000000001,-17.662,-178.595,552.4,1,1.4071726507277,2.58763098501377,1.19058314695377,0.796153779484406
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,2865073,2009-01-27T06:29:12,5.9,4.94E+018,0.5,-17.837,-178.677,601,1,1.22932700736675,0.539488950597704,0.417365582912929,0.059157306614293
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,2865034,2009-01-26T11:54:40,5.8,4.94E+018,0.600000000000001,-17.796,-178.591,579.5,1,1.63269590518886,0.131025669570357,0.096497161775856,0.017364031961999
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,2862473,2008-12-17T10:55:59,5.8,4.94E+018,0.600000000000001,-17.744,-178.371,530.3,1,1.3522444195273,0.095800080013739,0.080262218956232,0.007292049787379
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,2368935,2006-12-22T13:51:55,5.5,4.94E+018,0.9,-17.656,-178.576,570.1,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,2336312,2006-11-13T11:56:39,5.5,4.94E+018,0.9,-17.833,-178.417,587.9,1,1.63082974574943,2.65731406228186,0.964878434810004,0.375668601360945
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,2372840,2006-07-23T20:50:52,5.8,4.94E+018,0.600000000000001,-17.93,-178.608,587,1,1.90075147261112,0.047315931200047,0.028889205588296,0.022825229811703
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,2211042,2006-06-09T10:40:41,5.5,4.94E+018,0.9,-17.98,-178.503,575.9,1,2.88776405352163,0.242959358079236,0.127439333721715,0.007097873163775
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,2308234,2006-03-27T20:08:27,5.6,4.94E+018,0.800000000000001,-17.748,-178.895,537.8,1,1.07806473297036,0.887904917655348,0.530065807135202,0.852390797978421
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,2043373,2005-02-27T04:54:49,5.7,4.94E+018,0.7,-17.72,-178.594,555.9,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,1822889,2004-10-13T20:30:01,5.5,4.94E+018,0.9,-17.595,-178.922,566.3,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,1828292,2004-06-13T19:28:11,5.7,4.94E+018,0.7,-17.891,-178.57,580.1,1,8.10156088286943,0.327462125776464,0.19003478230237,0.012385206115343
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,1691670,2003-12-26T08:18:32,5.5,4.94E+018,0.9,-17.421,-178.877,548,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,1648780,2003-10-11T19:46:06,5.7,4.94E+018,0.7,-17.9,-178.57,597.4,1,11.0020395604214,2.04389733885615,0.770297050635663,0.735712396847484
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,1449568,2002-12-25T08:54:25,5.5,4.94E+018,0.9,-17.745,-178.899,568.2,1,9.66597403951042,3.89040412412789,1.3544839149441,0.226086690544567
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,1401732,2002-12-03T20:13:54,5.6,4.94E+018,0.800000000000001,-17.818,-178.817,568.4,1,9.082553948804,3.99999999999785,1.1576736049916,0.028705378832373
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,1437461,2002-11-14T11:05:20,5.6,4.94E+018,0.800000000000001,-17.783,-178.783,553.5,1,13.6117447706544,0.409545474468748,0.179832870763373,0.012870773062981
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,1410908,2002-07-28T19:01:19,5.5,4.94E+018,0.9,-17.933,-178.342,580.2,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,1327033,2002-06-16T06:55:13,5.9,4.94E+018,0.5,-17.866,-178.696,569,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,1296178,2002-05-04T07:00:48,5.8,4.94E+018,0.600000000000001,-17.898,-178.737,559.9,1,6.6794070048431,0.370361608143718,0.206261360280637,0.138542381593613
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,1197588,2001-11-13T16:02:38,5.5,4.94E+018,0.9,-17.431,-178.705,543.4,1,11.9792934994788,3.99999999999849,1.09356452235569,0.027271079475543
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,1179413,2001-05-23T15:35:22,5.6,4.94E+018,0.800000000000001,-17.708,-178.703,567.2,1,6.51289467956939,1.1430616046007,0.544338383820822,0.703886353852985
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,1150182,2000-08-27T04:22:20,5.5,4.94E+018,0.9,-17.517,-179.064,548.9,1,9.33812184799481,3.94492467228601,1.33421681513109,0.148244692566719
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,872126,2000-04-01T12:13:23,5.7,4.94E+018,0.7,-17.756,-178.754,555.8,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,872072,2000-04-01T12:10:49,5.6,4.94E+018,0.800000000000001,-17.899,-178.645,608.1,0,0,0,0,0
3282255,2011-04-03T14:07:08,6.4,-17.642,-178.585,551.7,874872,2000-01-02T12:14:38,5.5,4.94E+018,0.9,-17.943,-178.476,582.3,1,6.55838782005706,3.99999999999526,1.16941256384955,0.029201009741573
3279356,2011-03-10T17:08:37,6.5,-6.873,116.72,510.6,2374242,2006-12-24T08:01:05,5.6,9.72E+018,0.9,-6.801,116.509,518.8,9,6.5500764017531,0.463475180076716,0.348927159048076,0.550130264827208
3278381,2011-02-21T10:57:51,6.5,-26.142,178.394,558.1,2687408,2008-04-10T13:07:22,5.5,7.88E+018,1,-26.289,178.178,643.5,1,3.21850158810653,0.78783208795739,0.382891054800269,0.025713228299936
3278381,2011-02-21T10:57:51,6.5,-26.142,178.394,558.1,1441409,2002-11-16T20:44:49,5.5,7.88E+018,1,-26.397,178.201,633.2,1,11.5212217247261,3.96842873030316,1.40984467301917,0.043243580306306
3278381,2011-02-21T10:57:51,6.5,-26.142,178.394,558.1,1246706,2002-01-04T08:44:20,5.5,7.88E+018,1,-26.373,178.281,514.2,1,16.7056279403773,3.98413971351872,1.19560531454681,0.082121819290948
3277775,2011-02-10T14:39:28,6.5,4.195,122.974,523.2,4598941,2014-04-17T04:38:18,5.8,7.71E+018,0.7,4.5162,122.9351,572.92,22,5.03803307,3.99999999997807,1.82585988543423,0.030028437869936
3275804,2011-01-12T21:32:54,6.4,26.973,139.882,512,5198598,2016-11-23T09:59:56,5.8,7.39E+018,0.600000000000001,27.1773,140.025,481,15,4.06694365624983,0.187999554214255,0.121010917928678,0.006577692755349
3275804,2011-01-12T21:32:54,6.4,26.973,139.882,512,3323209,2011-10-04T01:37:28,5.6,7.39E+018,0.800000000000001,26.768,140.429,455.9,10,3.46961598712429,3.89113734794662,1.28263910885361,0.035477177182191
3275804,2011-01-12T21:32:54,6.4,26.973,139.882,512,898880,2000-01-10T16:40:44,5.7,7.39E+018,0.7,27.35,139.979,453.2,12,2.7886076658396,0.134359132101048,0.139475026144775,0.522894373526394
3207531,2011-01-01T09:56:58,7,-26.803,-63.136,576.8,10720983,2018-03-25T14:28:35,5.6,4.35E+019,1.4,-26.7926,-63.3697,577.24,2,3.4267095210211,0.053147334604315,0.02515627801535,0.000567400523196
3207531,2011-01-01T09:56:58,7,-26.803,-63.136,576.8,2854370,2008-09-03T11:25:14,6.3,4.35E+019,0.7,-26.736,-63.225,569.6,2,3.25779813684948,0.203899927015345,0.097461770385789,0.006007515954786
3207531,2011-01-01T09:56:58,7,-26.803,-63.136,576.8,2360131,2006-09-22T02:32:24,6,4.35E+019,1,-26.868,-63.149,598.3,1,2.03273331359863,0.294898789539694,0.150500330930422,0.014298446697485
3207531,2011-01-01T09:56:58,7,-26.803,-63.136,576.8,1831773,2004-11-13T07:33:16,5.8,4.35E+019,1.2,-26.748,-63.361,573.1,0,0,0,0,0
3207531,2011-01-01T09:56:58,7,-26.803,-63.136,576.8,1825064,2004-11-12T06:36:15,6.1,4.35E+019,0.9,-26.705,-63.319,568.7,0,0,0,0,0
3207524,2010-12-28T08:34:17,6.3,-23.407,-179.802,551,10907822,2018-07-12T06:51:21,5.5,3.38E+018,0.8,-23.337,-179.9115,541.3,0,0,0,0,0
3207524,2010-12-28T08:34:17,6.3,-23.407,-179.802,551,2879536,2010-09-05T23:48:26,5.6,3.38E+018,0.7,-23.825,179.975,534.5,1,1.10804640183958,0.837677981316806,3.94905087111539,0.129637634744616
3207524,2010-12-28T08:34:17,6.3,-23.407,-179.802,551,2844260,2010-02-07T23:22:53,5.6,3.38E+018,0.7,-23.335,-179.877,549.5,1,1.00009856771212,0.780172247537475,3.99999999994391,1.56766157554476E-10
3207524,2010-12-28T08:34:17,6.3,-23.407,-179.802,551,2862575,2008-12-18T20:57:39,5.6,3.38E+018,0.7,-23.495,-179.996,542.6,1,1.42415963476407,0.617937795583062,2.85567226435342,0.224082152887912
3207524,2010-12-28T08:34:17,6.3,-23.407,-179.802,551,2257090,2006-03-20T17:38:07,5.8,3.38E+018,0.5,-23.797,179.893,521.6,1,1.02602180564194,0.514157099062796,3.98252382926643,0.072342237578655
3207524,2010-12-28T08:34:17,6.3,-23.407,-179.802,551,2166585,2005-08-25T23:09:17,5.7,3.38E+018,0.6,-23.66,-179.977,530.7,1,1.00000000000428,0.028602723730077,0.025000000003528,1.58885926650317E-11
3207524,2010-12-28T08:34:17,6.3,-23.407,-179.802,551,1846186,2004-04-17T12:40:15,5.6,3.38E+018,0.7,-23.682,-179.983,542.9,1,3.43966413568428,0.736995980364004,3.99276060412587,0.048469885761196
3207524,2010-12-28T08:34:17,6.3,-23.407,-179.802,551,1681115,2003-10-23T07:58:28,5.8,3.38E+018,0.5,-23.704,179.802,503.8,1,6.30807177758498,0.505992991043004,1.45261429879058,0.079373056316916
3207524,2010-12-28T08:34:17,6.3,-23.407,-179.802,551,1432914,2002-11-11T16:39:02,5.7,3.38E+018,0.6,-23.313,-179.902,539.9,1,7.74472117375464,0.809792120719297,1.93863366853861,0.131606381286534
3207524,2010-12-28T08:34:17,6.3,-23.407,-179.802,551,1185006,2001-10-10T16:18:49,5.5,3.38E+018,0.8,-23.846,-179.892,520.8,0,0,0,0,0
3207524,2010-12-28T08:34:17,6.3,-23.407,-179.802,551,947908,2000-05-20T09:59:35,5.6,3.38E+018,0.7,-23.775,179.956,547.6,0,0,0,0,0
3202775,2010-11-30T03:24:41,6.8,28.349,139.187,470,4723542,2014-06-30T19:55:33,6.2,1.9E+019,0.6,28.3404,138.8441,511,21,5.2086008688599,0.814976431180721,0.558429680843251,0.024344946841868
3202775,2010-11-30T03:24:41,6.8,28.349,139.187,470,3337924,2012-04-18T05:37:56,5.5,1.9E+019,1.3,28.689,138.772,493.8,19,43.366628975433,0.771257261130659,0.169008009898483,0.018730339591125
3202775,2010-11-30T03:24:41,6.8,28.349,139.187,470,3335289,2012-02-28T15:07:35,5.6,1.9E+019,1.2,28.2,139.391,504.2,24,33.3928862832956,0.154435167771312,0.041927026411311,0.002292523750914
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,10683512,2018-03-09T16:23:23,5.7,2.17E+018,0.5,-21.0006,-178.606,540.34,0,0,0,0,0
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,10642106,2018-02-11T16:38:14,5.5,2.17E+018,0.7,-20.919,-179.1396,631.16,1,1.02215362781854,0.173007170442171,0.162171290325663,0.150991195687769
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,4370315,2013-12-17T17:02:01,5.7,2.17E+018,0.5,-20.7074,-178.6609,601.97,1,1.65181769544656,0.121981052741831,0.087750370586041,0.110629714069276
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,8847907,2012-09-20T21:03:42,5.7,2.17E+018,0.5,-20.757,-178.513,570.4,1,1.00000000000098,0.031046401854587,0.025000000000866,6.9681211694358E-12
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,3286124,2011-05-04T16:13:27,5.5,2.17E+018,0.7,-20.396,-178.548,583.6,1,1.18976495276535,0.260116047820784,0.202815803169497,0.016033825305652
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,2868527,2009-04-18T17:49:39,5.7,2.17E+018,0.5,-20.613,-178.482,566.1,2,1.00986227729386,0.144988720748886,0.108718359792113,0.010056790896352
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,2864167,2009-01-07T16:25:33,5.6,2.17E+018,0.600000000000001,-20.707,-179.224,656.6,2,1.75014331241093,0.351564751954758,0.171923870774767,0.007466644025649
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,2861950,2008-12-09T18:51:15,5.7,2.17E+018,0.5,-20.886,-178.855,596.8,2,1.00006033682369,0.083763622402441,0.085753184558903,0.022569117502346
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,2717220,2008-01-18T19:31:13,5.5,2.17E+018,0.7,-20.963,-179.149,639.5,1,1.00370052550925,0.182440711593484,0.114286993058307,0.013079202214153
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,2632619,2007-07-26T13:52:31,5.7,2.17E+018,0.5,-20.542,-178.465,567,2,1.66270841696867,0.381286574649938,0.191867283796205,0.007905727389933
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,2019856,2005-12-01T03:08:39,5.5,2.17E+018,0.7,-21.021,-179.105,644.7,1,1.00000000000021,0.060353137683227,0.04204840831009,0.05281193227058
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,1860822,2004-11-18T12:27:06,5.7,2.17E+018,0.5,-21.059,-179.062,625.4,1,1.00001042756717,0.425282795843621,0.272858036368162,0.022897652958327
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,1711457,2004-03-08T22:49:30,5.6,2.17E+018,0.600000000000001,-20.856,-179.008,607,1,4.65019404418758,0.590490074027596,0.39208239663513,0.031283195744824
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,1705277,2004-03-05T06:00:20,5.6,2.17E+018,0.600000000000001,-20.615,-178.837,622.6,0,0,0,0,0
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,1604731,2003-12-03T07:33:56,5.6,2.17E+018,0.600000000000001,-20.842,-178.723,611.5,0,0,0,0,0
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,1560547,2003-08-05T04:45:38,5.5,2.17E+018,0.7,-20.941,-178.926,616.7,1,3.50181603988551,0.376394846852836,0.289579040063701,0.112279722862381
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,1406641,2002-08-25T04:42:11,5.5,2.17E+018,0.7,-20.543,-178.409,554.2,0,0,0,0,0
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,1398761,2002-08-22T23:58:08,5.5,2.17E+018,0.7,-21.104,-179.1,618.6,0,0,0,0,0
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,1293963,2002-01-25T03:28:12,5.7,2.17E+018,0.5,-20.865,-178.763,576.4,1,5.84865538609628,0.381373198821766,0.241776359100566,0.019550696606947
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,1235408,2001-10-22T06:46:46,5.6,2.17E+018,0.600000000000001,-20.908,-179.125,622.5,1,3.34189097035981,0.324747068253612,0.240819430836214,0.026610010951213
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,1103281,2001-09-13T03:48:33,5.5,2.17E+018,0.7,-21.092,-179.108,619.3,0,0,0,0,0
2878496,2010-08-16T19:35:48,6.2,-20.799,-178.826,603.2,1046189,2000-12-18T21:15:27,5.7,2.17E+018,0.5,-21.182,-179.097,648.7,1,6.82995084969707,2.92326466665041,1.16460402008459,0.384087824372663
2876688,2010-07-23T23:15:09,7.5,6.776,123.259,640.6,2877199,2010-07-29T07:31:56,6.6,1.87E+020,0.9,6.548,123.222,618,39,980.748760309287,0.916846953940395,0.046352350042755,0.001638529268667
2876688,2010-07-23T23:15:09,7.5,6.776,123.259,640.6,2839155,2009-10-04T10:58:00,6.6,1.87E+020,0.9,6.74,123.378,620,37,370.939165331346,0.496574362022369,0.049990093722495,0.002016798856901
2876682,2010-07-23T22:51:13,7.6,6.497,123.48,578,2877199,2010-07-29T07:31:56,6.6,3.64E+020,1,6.548,123.222,618,38,76.6328743564015,0.394913653615113,0.072906008666219,0.002716910680058
2876682,2010-07-23T22:51:13,7.6,6.497,123.48,578,2876716,2010-07-24T05:35:01,6.6,3.64E+020,1,6.218,123.519,553,37,31.238634396486,0.228541428800927,0.107424735189005,0.004202353155126
2876682,2010-07-23T22:51:13,7.6,6.497,123.48,578,2839155,2009-10-04T10:58:00,6.6,3.64E+020,1,6.74,123.378,620,36,56.9491142964793,0.149416259586807,0.041883202192733,0.002799404051756
2876682,2010-07-23T22:51:13,7.6,6.497,123.48,578,2435670,2007-05-09T09:01:47,5.6,3.64E+020,2,6.636,123.911,572.8,14,216.260272415288,0.212233470986549,0.061145711100371,0.002742201667237
2876682,2010-07-23T22:51:13,7.6,6.497,123.48,578,1584889,2003-05-26T23:13:31,6.9,3.64E+020,0.699999999999999,6.761,123.707,565.8,10,55.3605101796362,0.256445260887336,0.070449045282592,0.002632583374397
2876678,2010-07-23T22:08:11,7.3,6.718,123.409,607.1,2877199,2010-07-29T07:31:56,6.6,1.15E+020,0.7,6.548,123.222,618,38,6.41756233493687,0.075510896468012,0.043334341515245,0.003718046918408
2876678,2010-07-23T22:08:11,7.3,6.718,123.409,607.1,2839155,2009-10-04T10:58:00,6.6,1.15E+020,0.7,6.74,123.378,620,37,9.23638363370062,0.10586853362824,0.277360748948949,0.965974246004189
2874669,2010-06-30T04:31:01,6.4,-23.307,179.116,581.4,3318218,2011-07-19T07:15:54,5.5,4.47E+018,0.9,-23.72,179.03,566.2,1,2.62458045448203,0.045730028679262,0.029945934028185,0.005783592355994
2874669,2010-06-30T04:31:01,6.4,-23.307,179.116,581.4,2003855,2005-01-18T21:20:30,5.8,4.47E+018,0.600000000000001,-22.905,179.037,588.9,2,5.12116825531199,2.16812350455141,3.96803774250968,0.170286036976163
2850834,2010-05-24T16:18:28,6.5,-8.087,-71.558,581.2,2865167,2009-01-29T22:28:06,5.6,5.83E+018,0.9,-8.108,-71.402,602.4,0,0,0,0,0
2850834,2010-05-24T16:18:28,6.5,-8.087,-71.558,581.2,1573338,2003-04-27T22:57:44,6,5.83E+018,0.5,-8.195,-71.592,559.9,1,20.1094362426921,0.162372727293076,0.087880180722858,0.005958151512894
2844629,2010-02-18T01:13:18,6.9,42.587,130.703,577.7,9084935,2013-04-06T00:29:55,5.8,2.61E+019,1.1,42.726,130.976,562.8,13,11.7741761053391,0.211396460447962,0.116091095735206,0.006626477826658
2844629,2010-02-18T01:13:18,6.9,42.587,130.703,577.7,4214963,2013-04-05T13:00:02,6.3,2.61E+019,0.600000000000001,42.736,131.003,563.3,26,4.93895954013983,0.283810534863506,0.159082092367857,0.004807044019586
