masterID,masterTime,mastermag,masterlat,masterlon,masterdep,egfID,egfTime,egfmag,M0,magdif,egflat,egflon,egfdep,rp,rp_M0r,rp_fcegf,rp_fcmaster,rp_fc_std
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,10974984,2018-11-27T03:13:56,5.7,1.72E+019,1.1,-17.8924,-178.571,574.21,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,10974966,2018-11-27T02:45:32,5.7,1.72E+019,1.1,-17.8924,-178.571,574.21,1,1.04054626085868,0.531229339752486,0.283070715990599,0.561093786904436
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,10955349,2018-10-04T04:16:21,5.5,1.72E+019,1.3,-17.8372,-178.5215,590.03,1,3.13690117213206,0.086374027960076,0.049045432876782,0.081805038082636
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,10944714,2018-09-06T05:13:38,5.5,1.72E+019,1.3,-17.9849,-178.5242,528.03,1,1.19664435056429,2.44298226258582,1.22245225195297,0.074859208704481
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,10641454,2018-02-09T11:43:56,6,1.72E+019,0.8,-17.8709,-178.6605,556.91,5,3.51404359528622,0.157047399871891,0.095327109030471,0.003505543219668
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,10452819,2017-11-07T09:01:39,5.7,1.72E+019,1.1,-17.6808,-178.5471,548,5,2.37115699800543,0.170642841893042,0.124297341042545,0.005191076295209
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,10003813,2017-02-24T23:46:45,5.9,1.72E+019,0.9,-17.9547,-178.4384,581.62,7,2.09852758883399,0.26141128049805,0.200489635006113,0.015652631553262
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,5167348,2015-12-06T17:09:29,5.6,1.72E+019,1.2,-18.1602,-178.694,547,7,3.13519045395519,0.13683889543634,0.106210552635024,0.004490736772815
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,5109197,2015-04-02T04:10:10,5.9,1.72E+019,0.9,-17.8607,-178.5831,560,4,5.12065981971399,0.263021315671602,0.116861891022503,0.003412947344737
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,5075423,2015-03-17T20:16:18,5.5,1.72E+019,1.3,-17.8236,-178.5653,555.93,1,1.00000000000073,0.029950745699146,0.025000000002524,1.15113914819724E-11
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,4810015,2014-09-30T22:34:28,5.5,1.72E+019,1.3,-17.8303,-178.5952,572.19,1,3.36826707144814,0.210569743606871,0.125416856155838,0.005952101449729
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,3334228,2012-02-10T01:47:33,5.9,1.72E+019,0.9,-17.968,-178.549,582.3,4,3.51041148146235,0.289351760082267,0.123742347030217,0.008346159012448
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,3282428,2011-04-05T04:10:07,5.8,1.72E+019,1,-17.662,-178.595,552.4,1,6.01689325414644,0.173774943616554,0.065128144788933,0.005578762591336
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,2865073,2009-01-27T06:29:12,5.9,1.72E+019,0.9,-17.837,-178.677,601,4,2.40792833873022,0.25163211673266,0.197348543715272,0.031482171154502
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,2865034,2009-01-26T11:54:40,5.8,1.72E+019,1,-17.796,-178.591,579.5,3,2.78885924600767,0.163532771530174,0.106561978399285,0.006469660892017
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,2862473,2008-12-17T10:55:59,5.8,1.72E+019,1,-17.744,-178.371,530.3,4,3.65663812959578,1.3012941378066,1.10076427894587,0.340703098209276
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,2368935,2006-12-22T13:51:55,5.5,1.72E+019,1.3,-17.656,-178.576,570.1,2,18.3959597324076,1.4842458470545,0.936244736096321,0.199188202571591
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,2336312,2006-11-13T11:56:39,5.5,1.72E+019,1.3,-17.833,-178.417,587.9,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,2372840,2006-07-23T20:50:52,5.8,1.72E+019,1,-17.93,-178.608,587,4,10.8570892518461,1.92690289604106,1.12876631674688,0.829782061026815
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,2211042,2006-06-09T10:40:41,5.5,1.72E+019,1.3,-17.98,-178.503,575.9,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,2210432,2006-06-09T05:58:28,6.1,1.72E+019,0.7,-17.531,-178.747,564.4,4,13.5519401926348,2.45309980551597,1.02957197660812,0.068472031927723
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,2308234,2006-03-27T20:08:27,5.6,1.72E+019,1.2,-17.748,-178.895,537.8,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,2043373,2005-02-27T04:54:49,5.7,1.72E+019,1.1,-17.72,-178.594,555.9,1,1.00000015239164,0.057274824131153,0.061107565015001,0.003469340730752
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,1880712,2004-12-19T20:13:35,5.8,1.72E+019,1,-18.105,-178.853,563.8,2,8.96632505910711,3.1031854637387,2.36986195419657,1.17577989144973
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,1822889,2004-10-13T20:30:01,5.5,1.72E+019,1.3,-17.595,-178.922,566.3,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,1828292,2004-06-13T19:28:11,5.7,1.72E+019,1.1,-17.891,-178.57,580.1,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,1691670,2003-12-26T08:18:32,5.5,1.72E+019,1.3,-17.421,-178.877,548,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,1660728,2003-10-15T02:19:41,6,1.72E+019,0.8,-17.822,-178.704,582.6,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,1648780,2003-10-11T19:46:06,5.7,1.72E+019,1.1,-17.9,-178.57,597.4,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,1547900,2003-05-19T10:43:21,6,1.72E+019,0.8,-18.044,-178.67,563.8,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,1449568,2002-12-25T08:54:25,5.5,1.72E+019,1.3,-17.745,-178.899,568.2,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,1401732,2002-12-03T20:13:54,5.6,1.72E+019,1.2,-17.818,-178.817,568.4,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,1437461,2002-11-14T11:05:20,5.6,1.72E+019,1.2,-17.783,-178.783,553.5,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,1327033,2002-06-16T06:55:13,5.9,1.72E+019,0.9,-17.866,-178.696,569,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,1296178,2002-05-04T07:00:48,5.8,1.72E+019,1,-17.898,-178.737,559.9,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,1197588,2001-11-13T16:02:38,5.5,1.72E+019,1.3,-17.431,-178.705,543.4,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,1179413,2001-05-23T15:35:22,5.6,1.72E+019,1.2,-17.708,-178.703,567.2,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,932438,2000-09-02T10:19:10,5.7,1.72E+019,1.1,-17.917,-179.325,587.5,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,1150182,2000-08-27T04:22:20,5.5,1.72E+019,1.3,-17.517,-179.064,548.9,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,872126,2000-04-01T12:13:23,5.7,1.72E+019,1.1,-17.756,-178.754,555.8,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,872072,2000-04-01T12:10:49,5.6,1.72E+019,1.2,-17.899,-178.645,608.1,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,971416,2000-02-28T22:15:17,6,1.72E+019,0.8,-17.588,-178.984,538,0,0,0,0,0
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,907306,2000-01-13T20:07:12,6.2,1.72E+019,0.6,-17.61,-178.742,535,2,5.33269067257964,3.83917488886702,1.76819596076569,0.072663258190893
10972756,2018-11-18T20:25:45,6.8,-17.8735,-178.9273,540,874872,2000-01-02T12:14:38,5.5,1.72E+019,1.3,-17.943,-178.476,582.3,0,0,0,0,0
10958985,2018-10-13T11:10:22,6.7,52.8549,153.2429,461,10606101,2018-01-18T12:08:52,5.8,1.35E+019,0.9,52.5167,153.0124,466.2,69,1.00000000028859,0.167776858895915,0.391327841307478,0.012174962884098
10958985,2018-10-13T11:10:22,6.7,52.8549,153.2429,461,3318208,2011-07-18T18:15:25,5.5,1.35E+019,1.2,52.801,152.944,494,10,5.16086662960551,1.9970859435003,3.32309966798762,1.34873136755121
10958985,2018-10-13T11:10:22,6.7,52.8549,153.2429,461,975946,2001-02-07T15:16:15,5.7,1.35E+019,1,52.751,153.848,426.6,7,5.79070283810982,0.743928520219795,1.10479242824176,0.135900010866923
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550,10952079,2018-09-26T00:37:33,5.8,1.27E+019,0.9,-17.9807,-178.0855,582.37,4,2.58999115140274,3.36009747501624,1.14938488430785,0.066859394961622
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550,10941184,2018-08-28T13:09:11,5.7,1.27E+019,1,-18.0299,-177.9387,600.62,0,0,0,0,0
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550,10937989,2018-08-20T08:38:00,5.5,1.27E+019,1.2,-18.1766,-178.1823,535.37,3,1.84325753448272,1.05125119724019,0.708904959611483,0.153205727021357
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550,10767119,2018-05-01T19:47:53,5.9,1.27E+019,0.8,-18.0199,-177.9375,585,6,1.98286424492713,0.896076406309625,0.507982424841552,0.02929229937938
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550,10724451,2018-04-05T09:07:59,5.8,1.27E+019,0.9,-18.2946,-177.9138,511,4,1.00000000000066,0.026796443716339,0.025000000000826,4.61521557245569E-12
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550,10486346,2017-11-14T10:50:05,5.5,1.27E+019,1.2,-18.1454,-178.0058,596.92,0,0,0,0,0
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550,10049656,2017-04-13T17:05:55,5.8,1.27E+019,0.9,-18.2279,-178.1683,502.06,4,1.19485663778248,0.135120048163034,0.163793628631093,0.009422440953725
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550,5152978,2015-07-17T18:49:53,5.8,1.27E+019,0.9,-18.1214,-178.1887,536.1,2,1.56304921088969,0.105025166475617,0.088604833096954,0.037366793565564
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550,8741773,2012-06-21T22:34:37,5.5,1.27E+019,1.2,-17.963,-178.186,542.8,0,0,0,0,0
10953779,2018-09-30T10:52:24,6.7,-18.3604,-178.0633,550,2321782,2006-12-10T00:43:03,5.5,1.27E+019,1.2,-18.742,-178.014,572.5,1,2.94055263573778,0.062270729854656,0.043724669479521,0.046190355063759
10948555,2018-09-16T21:11:48,6.5,-25.415,178.1991,576,9918052,2013-12-04T14:55:41,5.7,6.45E+018,0.8,-25.4464,178.253,574,4,1.18852441169078,0.037170123685243,0.046519970516876,0.217040749779117
10948555,2018-09-16T21:11:48,6.5,-25.415,178.1991,576,2256264,2006-01-23T13:16:35,5.6,6.45E+018,0.9,-25.328,178.316,592.7,3,13.7903466565717,1.82315870372416,1.59718667800561,0.525138477166018
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,10974984,2018-11-27T03:13:56,5.7,2.52E+021,2.5,-17.8924,-178.571,574.21,0,0,0,0,0
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,10974966,2018-11-27T02:45:32,5.7,2.52E+021,2.5,-17.8924,-178.571,574.21,2,1.35622774988139,3.90959775766171,1.87617559612263,0.07389634115056
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,10955349,2018-10-04T04:16:21,5.5,2.52E+021,2.7,-17.8372,-178.5215,590.03,1,1.00923260829753,0.035331020208022,0.025253135162998,0.001339930810846
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,10953779,2018-09-30T10:52:24,6.7,2.52E+021,1.5,-18.3604,-178.0633,550,13,1.01887857966302,1.06882730001706,1.35480211766176,0.182086513935619
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,10952079,2018-09-26T00:37:33,5.8,2.52E+021,2.4,-17.9807,-178.0855,582.37,4,1.38784837425474,1.05409307906567,0.713503426369359,0.149945847295543
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,10944714,2018-09-06T05:13:38,5.5,2.52E+021,2.7,-17.9849,-178.5242,528.03,2,1.79394345229838,1.45861104266302,0.617347246238889,0.02742693113286
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,10941184,2018-08-28T13:09:11,5.7,2.52E+021,2.5,-18.0299,-177.9387,600.62,0,0,0,0,0
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,10937989,2018-08-20T08:38:00,5.5,2.52E+021,2.7,-18.1766,-178.1823,535.37,3,1.69116737733857,0.28487784821895,0.197037000292442,0.00819549627435
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,10767119,2018-05-01T19:47:53,5.9,2.52E+021,2.3,-18.0199,-177.9375,585,6,1.40182442085636,0.37144236195244,0.23876251226272,0.008961466429062
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,10486346,2017-11-14T10:50:05,5.5,2.52E+021,2.7,-18.1454,-178.0058,596.92,0,0,0,0,0
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,10087356,2017-04-18T17:11:47,6,2.52E+021,2.2,-18.0877,-178.369,628,2,1.0054599086961,0.035789840048318,0.02533018986912,0.001196529590124
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,10003813,2017-02-24T23:46:45,5.9,2.52E+021,2.3,-17.9547,-178.4384,581.62,7,1.5142503325201,0.407317740061533,0.328401173545056,0.350695663163574
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,5152978,2015-07-17T18:49:53,5.8,2.52E+021,2.4,-18.1214,-178.1887,536.1,2,1.37325037786769,0.05037769815898,0.037956866023184,0.01151689235766
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,5109197,2015-04-02T04:10:10,5.9,2.52E+021,2.3,-17.8607,-178.5831,560,3,2.54867026401416,0.233708551137825,0.124769200013036,0.005853486993012
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,5075423,2015-03-17T20:16:18,5.5,2.52E+021,2.7,-17.8236,-178.5653,555.93,1,1.0000000000007,0.041443765062522,0.025000000000042,3.6730321114561E-13
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,4810015,2014-09-30T22:34:28,5.5,2.52E+021,2.7,-17.8303,-178.5952,572.19,1,1.01015754653501,0.526171959264011,0.381336099084912,0.037965491653455
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,8741773,2012-06-21T22:34:37,5.5,2.52E+021,2.7,-17.963,-178.186,542.8,0,0,0,0,0
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,3334228,2012-02-10T01:47:33,5.9,2.52E+021,2.3,-17.968,-178.549,582.3,3,1.27073258911779,0.349512046683983,0.212318881170349,0.015951785299664
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,2865034,2009-01-26T11:54:40,5.8,2.52E+021,2.4,-17.796,-178.591,579.5,2,1.21558317946155,0.341285308084604,0.253259110781358,0.021542646848949
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,2336312,2006-11-13T11:56:39,5.5,2.52E+021,2.7,-17.833,-178.417,587.9,0,0,0,0,0
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,2372840,2006-07-23T20:50:52,5.8,2.52E+021,2.4,-17.93,-178.608,587,3,5.58930405369101,0.048878582047533,0.036000570135905,0.00676626453455
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,2211042,2006-06-09T10:40:41,5.5,2.52E+021,2.7,-17.98,-178.503,575.9,0,0,0,0,0
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,2188298,2006-03-02T15:24:57,5.5,2.52E+021,2.7,-18.018,-178.408,612,1,2.64127035959474,1.07653838754701,2.91050914163086,0.28745666370757
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,2186707,2006-02-02T12:48:43,6.7,2.52E+021,1.5,-17.747,-178.39,597.5,4,5.81660241166481,1.49184282178357,2.28956186649068,1.96629115523872
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,1828292,2004-06-13T19:28:11,5.7,2.52E+021,2.5,-17.891,-178.57,580.1,0,0,0,0,0
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,1648780,2003-10-11T19:46:06,5.7,2.52E+021,2.5,-17.9,-178.57,597.4,0,0,0,0,0
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,1547900,2003-05-19T10:43:21,6,2.52E+021,2.2,-18.044,-178.67,563.8,0,0,0,0,0
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,1453387,2002-12-28T03:20:44,5.9,2.52E+021,2.3,-18.247,-178.534,626.6,0,0,0,0,0
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,1410908,2002-07-28T19:01:19,5.5,2.52E+021,2.7,-17.933,-178.342,580.2,0,0,0,0,0
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,872072,2000-04-01T12:10:49,5.6,2.52E+021,2.6,-17.899,-178.645,608.1,0,0,0,0,0
10937540,2018-08-19T00:19:40,8.2,-18.1125,-178.153,600,874872,2000-01-02T12:14:38,5.5,2.52E+021,2.7,-17.943,-178.476,582.3,0,0,0,0,0
10923774,2018-07-28T17:07:23,6,-7.1039,122.7263,578.16,976008,2000-01-28T13:17:52,5.5,1.36E+018,0.5,-7.485,122.678,574.9,4,18.1355311650621,0.191293353281077,0.094900839925797,0.004278538152428
10641454,2018-02-09T11:43:56,6,-17.8709,-178.6605,556.91,10955349,2018-10-04T04:16:21,5.5,1.23E+018,0.5,-17.8372,-178.5215,590.03,1,2.72046771010056,0.122671517289934,0.07741262666214,0.179363526171454
10641454,2018-02-09T11:43:56,6,-17.8709,-178.6605,556.91,10944714,2018-09-06T05:13:38,5.5,1.23E+018,0.5,-17.9849,-178.5242,528.03,2,1.76889610180772,1.46330234768211,0.476154702238812,0.020368378317782
10641454,2018-02-09T11:43:56,6,-17.8709,-178.6605,556.91,5075423,2015-03-17T20:16:18,5.5,1.23E+018,0.5,-17.8236,-178.5653,555.93,1,1.00000000000107,0.028135328419053,0.025567020547677,0.017930764067679
10641454,2018-02-09T11:43:56,6,-17.8709,-178.6605,556.91,4810015,2014-09-30T22:34:28,5.5,1.23E+018,0.5,-17.8303,-178.5952,572.19,1,2.89508661055213,3.99999999999843,1.22730520556251,0.032874285060828
10641454,2018-02-09T11:43:56,6,-17.8709,-178.6605,556.91,8741773,2012-06-21T22:34:37,5.5,1.23E+018,0.5,-17.963,-178.186,542.8,0,0,0,0,0
10641454,2018-02-09T11:43:56,6,-17.8709,-178.6605,556.91,2368935,2006-12-22T13:51:55,5.5,1.23E+018,0.5,-17.656,-178.576,570.1,2,2.69756967101482,0.706444621594077,0.672776278822581,1.32596384043296
10641454,2018-02-09T11:43:56,6,-17.8709,-178.6605,556.91,2336312,2006-11-13T11:56:39,5.5,1.23E+018,0.5,-17.833,-178.417,587.9,0,0,0,0,0
10641454,2018-02-09T11:43:56,6,-17.8709,-178.6605,556.91,2211042,2006-06-09T10:40:41,5.5,1.23E+018,0.5,-17.98,-178.503,575.9,0,0,0,0,0
10641454,2018-02-09T11:43:56,6,-17.8709,-178.6605,556.91,2188298,2006-03-02T15:24:57,5.5,1.23E+018,0.5,-18.018,-178.408,612,0,0,0,0,0
10641454,2018-02-09T11:43:56,6,-17.8709,-178.6605,556.91,1822889,2004-10-13T20:30:01,5.5,1.23E+018,0.5,-17.595,-178.922,566.3,0,0,0,0,0
10641454,2018-02-09T11:43:56,6,-17.8709,-178.6605,556.91,1691670,2003-12-26T08:18:32,5.5,1.23E+018,0.5,-17.421,-178.877,548,0,0,0,0,0
10641454,2018-02-09T11:43:56,6,-17.8709,-178.6605,556.91,1449568,2002-12-25T08:54:25,5.5,1.23E+018,0.5,-17.745,-178.899,568.2,0,0,0,0,0
10641454,2018-02-09T11:43:56,6,-17.8709,-178.6605,556.91,1410908,2002-07-28T19:01:19,5.5,1.23E+018,0.5,-17.933,-178.342,580.2,0,0,0,0,0
10641454,2018-02-09T11:43:56,6,-17.8709,-178.6605,556.91,1197588,2001-11-13T16:02:38,5.5,1.23E+018,0.5,-17.431,-178.705,543.4,0,0,0,0,0
10641454,2018-02-09T11:43:56,6,-17.8709,-178.6605,556.91,1150182,2000-08-27T04:22:20,5.5,1.23E+018,0.5,-17.517,-179.064,548.9,0,0,0,0,0
10641454,2018-02-09T11:43:56,6,-17.8709,-178.6605,556.91,874872,2000-01-02T12:14:38,5.5,1.23E+018,0.5,-17.943,-178.476,582.3,0,0,0,0,0
10447967,2017-10-24T10:47:47,6.7,-7.2168,123.0735,553.81,10923774,2018-07-28T17:07:23,6,1.52E+019,0.7,-7.1039,122.7263,578.16,64,1,0.790788311085391,1.09195978092586,0.204668065056226
10447967,2017-10-24T10:47:47,6.7,-7.2168,123.0735,553.81,1494933,2003-05-01T04:02:05,5.6,1.52E+019,1.1,-7.207,122.697,573.4,5,10.7823122161352,0.718031238285464,0.362804947975231,0.023762959418171
10447967,2017-10-24T10:47:47,6.7,-7.2168,123.0735,553.81,976008,2000-01-28T13:17:52,5.5,1.52E+019,1.2,-7.485,122.678,574.9,6,3.77065089591869,0.559055668326481,0.678185465777615,0.668626098402253
10401792,2017-09-07T17:26:49,6.1,27.7829,139.8041,451,10942801,2018-09-01T15:43:00,5.6,1.42E+018,0.5,27.9555,139.9127,435,33,1.00000331583427,0.184154352911148,0.241037701434535,0.010592789422046
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,10974984,2018-11-27T03:13:56,5.7,6.7E+018,0.7,-17.8924,-178.571,574.21,0,0,0,0,0
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,10974966,2018-11-27T02:45:32,5.7,6.7E+018,0.7,-17.8924,-178.571,574.21,0,0,0,0,0
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,10955349,2018-10-04T04:16:21,5.5,6.7E+018,0.9,-17.8372,-178.5215,590.03,1,1.72085837384937,0.076989331917242,0.075949153071271,0.126207797521379
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,10944714,2018-09-06T05:13:38,5.5,6.7E+018,0.9,-17.9849,-178.5242,528.03,0,0,0,0,0
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,10452819,2017-11-07T09:01:39,5.7,6.7E+018,0.7,-17.6808,-178.5471,548,5,1.7222689301641,1.10312265095274,1.53920231970105,1.79500813673052
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,10003813,2017-02-24T23:46:45,5.9,6.7E+018,0.5,-17.9547,-178.4384,581.62,5,1.29069716974259,0.209684206655378,0.195912231503502,0.424839491740225
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,5167348,2015-12-06T17:09:29,5.6,6.7E+018,0.800000000000001,-18.1602,-178.694,547,5,1.68122387678821,0.167756757672624,0.206632738166654,0.011024308337933
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,5109197,2015-04-02T04:10:10,5.9,6.7E+018,0.5,-17.8607,-178.5831,560,4,3.46068009171939,0.308545281120579,0.212533934434318,0.013721491738148
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,5075423,2015-03-17T20:16:18,5.5,6.7E+018,0.9,-17.8236,-178.5653,555.93,1,1.00000000000358,0.064839569343214,0.072472542063141,0.14362686215819
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,4810015,2014-09-30T22:34:28,5.5,6.7E+018,0.9,-17.8303,-178.5952,572.19,1,2.38417277346973,3.58307079937344,1.47302289638321,0.497117096451229
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,3334228,2012-02-10T01:47:33,5.9,6.7E+018,0.5,-17.968,-178.549,582.3,4,1.84386234070677,2.32628088361093,1.03006701027574,0.086628790513873
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,3282428,2011-04-05T04:10:07,5.8,6.7E+018,0.600000000000001,-17.662,-178.595,552.4,1,5.68962033705584,0.225636451889505,0.124348616798708,0.175457676684005
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,2866206,2009-02-20T01:46:18,5.6,6.7E+018,0.800000000000001,-18.365,-178.749,515.2,2,1.00000000000174,0.19909987595768,0.400207895532383,0.029756204765255
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,2865073,2009-01-27T06:29:12,5.9,6.7E+018,0.5,-17.837,-178.677,601,4,1.83159289334191,1.67119425644505,2.58055251223695,1.84868492114891
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,2865034,2009-01-26T11:54:40,5.8,6.7E+018,0.600000000000001,-17.796,-178.591,579.5,3,1.31836397756638,0.645520645367413,0.503950161206045,0.769482253396527
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,2862473,2008-12-17T10:55:59,5.8,6.7E+018,0.600000000000001,-17.744,-178.371,530.3,4,1.90601648863951,0.087731872095776,0.135531803505811,0.12247278633745
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,2368935,2006-12-22T13:51:55,5.5,6.7E+018,0.9,-17.656,-178.576,570.1,2,19.3867600992923,2.57623125067508,1.5123729161415,0.134793998053817
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,2336312,2006-11-13T11:56:39,5.5,6.7E+018,0.9,-17.833,-178.417,587.9,0,0,0,0,0
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,2372840,2006-07-23T20:50:52,5.8,6.7E+018,0.600000000000001,-17.93,-178.608,587,4,8.54949761977684,3.15427628178859,2.13637575323452,1.06522762282772
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,2211042,2006-06-09T10:40:41,5.5,6.7E+018,0.9,-17.98,-178.503,575.9,0,0,0,0,0
10394345,2017-08-19T02:00:52,6.4,-17.9609,-178.8406,544,2308234,2006-03-27T20:08:27,5.6,6.7E+018,0.800000000000001,-17.748,-178.895,537.8,0,0,0,0,0
