0.21853333894584015	7.801286692869843	-19.926	-178.178	582.9
0.15395490514285887	7.262952876778554	5.292999999999998	123.337	525.0
0.1216889902492536	6.890525361085413	-17.656	-178.76	565.5
0.11059119018850196	6.317635781785584	47.151	139.248	470.3
0.1342160101465324	7.435035694268733	47.824	146.209	459.1
0.15016329199164366	7.979193617655444	-23.884	178.495	675.4
0.2604099499929626	8.729441103499932	-21.695999999999998	-179.513	580.0
0.16159064262139072	7.623750962569261	43.751999999999995	130.666	566.0
0.1647467079076214	8.994231328497866	-13.841	-67.553	631.3
0.09882431573857904	6.191672145161144	-17.8735	-178.9273	540.0
0.09568465024866712	7.695995547251747	-18.4743	179.3502	670.81
0.07519051064705343	7.959426701320242	-18.1125	-178.153	600.0
0.1795343230829714	6.906047451433182	-7.2168	123.0735	553.81
0.22103406193231545	7.957955181074216	4.4782	122.6171	627.17
0.22222341044173974	8.534353539374282	-10.0598	-71.0184	620.56
0.10043848975245064	7.807248700492125	27.8386	140.4931	664.0
0.30964028662631243	7.9918729742501045	-7.2968	122.5348	552.06
0.11531768108693531	6.993854194412337	-19.6903	-177.7587	434.0
0.11061304487216037	8.658863126247985	54.891999999999996	153.221	598.1
0.12408478306828373	7.907166460145775	49.8	145.064	583.2
0.14171514209049715	6.513418264811432	-28.04300000000001	-63.093999999999994	586.9
0.08797694691211906	6.830023820785183	-21.611	-179.528	644.8
0.07563349741007988	5.717021728271789	-28.398000000000003	-63.028999999999996	578.9
0.05476076267369102	5.799520576827835	-26.803	-63.136	576.8
0.07000362167363627	5.836458413651946	28.349	139.187	470.0
0.1252743002847521	7.799473283724759	6.497000000000001	123.48	578.0
0.11511580394551447	7.172341925041294	6.718	123.40899999999999	607.1
0.0954858340112939	6.301452465366124	42.586999999999996	130.703	577.7
0.0638166077397764	6.347788219989379	-17.239	178.331	595.0
0.11914535173235904	6.428662086927337	4.079	122.37100000000001	574.0
0.14693475008681273	7.5526433281155745	54.203	154.322	492.3
0.07091723561331185	7.127085657415385	53.882	152.886	632.8
