0.11233652057490691	6.345213291203749	-17.8735	-178.9273	540.0
0.17518460481282888	6.7853165851194355	-18.3604	-178.0633	550.0
0.4981795435691158	9.832196086407187	-18.4743	179.3502	670.81
0.156295746184064	6.712016149585197	-7.2168	123.0735	553.81
0.2963906302858702	8.326740666847275	4.4782	122.6171	627.17
0.10578370630072091	6.4675173639937	-19.7819	-178.2443	596.4
0.16363014084320815	7.974862739529367	-10.5372	-70.9437	606.21
0.2237227198100499	7.555000552338221	-7.2968	122.5348	552.06
0.2881704778366739	8.173684641703883	-19.6903	-177.7587	434.0
0.327449126827126	7.92854325833125	-19.8015	-178.4001	615.42
0.10940876239734068	6.040698495058736	29.9377	138.8325	402.0
0.2405614338624461	8.127164861706976	-21.611	-179.528	644.8
0.06913190822892645	5.586484501811508	-28.398000000000003	-63.028999999999996	578.9
0.27319773601059044	7.156277108924016	26.97300000000001	139.882	512.0
0.2619880771275121	7.8255263838657765	-26.803	-63.136	576.8
0.3673048714243689	7.982746640506967	28.349	139.187	470.0
0.06756868825164197	6.981693479288828	6.497000000000001	123.48	578.0
0.4430540490369969	8.287575446994534	42.586999999999996	130.703	577.7
0.1424562427798256	6.648044922528668	4.079	122.37100000000001	574.0
0.30754664579453433	8.50157244587815	54.203	154.322	492.3
0.2299603711685893	7.374613023499458	-26.052	-63.283	572.0
0.26648405635671407	8.046316969448256	-19.926	-178.178	582.9
0.39071666935896376	8.396927008477734	-17.656	-178.76	565.5
0.08673109060211853	7.2505963873274535	-23.884	178.495	675.4
0.22672757988920145	8.535551127287171	-21.695999999999998	-179.513	580.0
0.2676806976126816	7.075765752937196	-21.178	-179.12400000000005	628.2
0.19885090377325332	6.636709360569274	-17.914	-178.52200000000005	515.8
0.2620403707719497	7.658208496814544	-28.307	-62.99	608.5
